x y
0.977858919928725 0.21139572585280947
0.9932678199931652 0.270013750138829
0.9955871516180244 0.2230252707915609
0.5535681652191575 0.22786954233612147
0.978898185557989 0.14962013144325376
0.9899327509158083 0.11751153518833553
0.7274068681656193 0.11613696807458924
0.8214896478092228 0.2006210000402467
0.22058476490395806 0.14361455950652371
0.9652738767073549 0.2298103594922985
0.4881272343287121 0.2797018363789429
0.296960141314697 0.23314737520671386
0.9874314118119949 0.26009292209749824
0.9616245027857675 0.14520842665673878
0.9872084420270548 0.20170284124745458
0.8425156317065111 0.20680417805736517
0.6845883198059851 0.2788771589078695
0.8321933110905825 0.14496277896442386
0.2129553660299861 0.2797528143622464
0.21657449108381766 0.20133950706403442
0.7697613256566302 0.13334590218939263
0.5985663574970357 0.1289318081487306
0.9951915661467334 0.15119005167379448
0.2835661495616815 0.2247552462902404
0.9951094009247768 0.24114534854291964
0.803499212087342 0.27266321673416083
0.9838482994390924 0.2669733436553894
0.5733825731928287 0.28289583876039065
0.9678428442597349 0.18680615362314648
0.9418064966251329 0.16146057744100076
0.7793585707027259 0.2388653230082834
0.9881300839787717 0.14692536760285307
0.9575469068681188 0.2927163463141349
0.9542909468084121 0.13604235789591895
0.5859208352072844 0.2719783330800357
0.8873418756480208 0.16485896380307924
0.7423834160287185 0.2688618123653068
0.9916603681463706 0.22181730328065166
0.9919096389129894 0.13450199628748397
0.9951482611476828 0.28835251398713885
0.7954811605364018 0.1700421223188026
0.970701772936587 0.18928837577569008
0.98711393130941 0.19245521547068012
0.9363450033510801 0.2780494632176781
