x  y
7.71320643266746 1.06369616873215
7.48803882538612 1.02697867137639
2.24796645530848 -0.00409735239361947
7.60530712198959 1.00165276355285
1.69110836562535 -0.0813270239200272
0.883398141740103 -0.0912755577277722
6.85359818367797 1.06066357757672
9.53393346194937 1.0729496560984
0.0394826632791445 -0.0543624991465423
8.12620961652114 1.09350724237878
6.12526066829388 1.08158535541215
7.217553174318 1.00027385001701
2.91876068170633 -0.0857404276587569
9.17774122512943 1.00335855753055
7.14575783397691 1.07296554464299
5.42544368011261 1.01756556206026
1.42170047601527 -0.0863178922349887
3.73340760051469 -0.0541461220249092
6.74133615066345 1.02997118905374
4.41833174422996 -0.0422687221197658
4.34013993333294 1.00283196711455
6.17766978469317 -0.0124283276499564
5.13138242554391 -0.067062441469363
6.50397181931467 1.06471895115743
8.05223196832747 1.06153851114813
5.21647152393634 1.03836775542619
9.08648880808668 1.09972099357892
3.19236088988545 1.09808353387762
0.904593492709074 -0.0685541984480695
3.00700056636203 1.06504592762678
1.1398436186355 -0.068844673057094
8.28681326307677 1.03889214239791
6.26287148311393 1.01350965050224
5.47586155919244 1.07214883401941
8.19286995670069 1.05253543224757
1.98947539678812 -0.0310241875558956
8.56850302457733 1.04858353588318
3.51652639432088 1.0889487834349
7.54647691529857 1.09340435159562
8.83936479561186 1.03577951967091
3.25511637832249 -0.0571529830729761
1.65015897719148 -0.0321869391075942
