x  y
0.207519493594015 -0.0636961687321454
6.33648234926275 -0.026978671376387
7.48803882538612 1.00409735239362
4.9850701230259 -0.00165276355285291
2.24796645530848 -0.0813270239200272
1.98062864759624 -0.0912755577277722
1.69110836562535 -0.060663577576718
0.883398141740103 -0.0729496560983998
0.0394826632791445 -0.0543624991465423
5.12192263385777 -0.0935072423787768
8.12620961652114 1.08158535541215
2.91876068170633 -0.000273850017014809
7.14575783397691 1.08574042765876
5.42544368011261 1.00335855753055
1.42170047601527 -0.0729655446429944
3.73340760051469 -0.0175655620602559
6.74133615066345 1.08631789223499
4.41833174422996 -0.0541461220249092
6.17766978469317 -0.0299711890537385
5.13138242554391 -0.0422687221197658
6.50397181931467 1.00283196711455
6.01038953404544 -0.0124283276499564
3.19236088988545 1.06706244146936
0.904593492709074 -0.064718951157425
1.1398436186355 -0.0615385111481254
8.28681326307677 1.03836775542619
0.468963193892498 -0.0997209935789211
8.19286995670069 1.09808353387762
1.98947539678812 -0.0685541984480695
8.56850302457733 1.06504592762678
7.54647691529857 1.06884467305709
2.95961706879679 -0.0388921423979104
8.83936479561186 1.01350965050224
3.25511637832249 -0.0721488340194082
1.65015897719148 -0.0525354322475726
