x y
0.9385321398541642 0.19277542226236505
0.9765075160577246 0.19800563993265177
0.9833727443776964 0.1907377311805259
0.44009736521980003 0.3036097062518057
0.9408441776627033 0.19533067558277095
0.9674031886373218 0.30542830590815384
0.5976279481524802 0.24524676635803871
0.7001651768914883 0.17960235705519936
0.18733229083709305 0.145962897467995
0.9122449013838453 0.2941505420079308
0.38726920516835966 0.20376807474061204
0.24325012256578676 0.16425196627818126
0.9609861307375133 0.22111590719760932
0.9051018103502136 0.302225385633496
0.9604278941751472 0.27155262091363697
0.7257417597223207 0.19418872345634808
0.5557858297589308 0.29297844141402296
0.7130359357370241 0.2497445758185526
0.18171770538292603 0.22860941087988507
0.18438241345995673 0.25434403759012686
0.6417096533397858 0.25719140689938225
0.478099098067528 0.1551763836241929
0.9821603617859965 0.15742277282035802
0.23344972780629947 0.11399503646323664
0.9819109685866709 0.1128137722887105
0.6791726580336402 0.23660121069848689
0.9522460347992482 0.1914933030371805
0.4566414745189275 0.24132088838759563
0.917388408256202 0.2613318331054868
0.8690115830777861 0.29068249679890956
0.6521341077440801 0.19050233932335697
0.9627491680995074 0.1169774691484059
0.8973268009565554 0.1500662640246126
0.8912606852240931 0.1858309931986122
0.4672615989025017 0.25214179801328723
0.7848732134613235 0.1341422798673076
0.6128794698178249 0.25971122907012784
0.9720277226785138 0.21350627780217427
0.9727102620550054 0.16961686020973638
0.982028819212597 0.15403866730542431
0.6700558739373769 0.24270161920032368
0.923235268490601 0.19010584078946208
0.9601918983444558 0.17223099174686735
0.8597163546937456 0.30779147539309937
