x y
0.0855202525988357 -0.06681242315860922
0.7302529449061242 -0.04269267665417962
0.6436737489024749 -0.03870604933408855
0.25170570879506876 -0.07772156567845685
0.5865332568359808 -0.011934424666918186
0.7060860053548392 0.053019219047861305
0.8169172436267351 -0.08301916736163649
0.06718577028519276 0.06296874057868193
0.18075005061560467 0.08551531591507791
0.13514680349513314 0.050143400068633576
0.6862002277709872 0.014812765029992889
0.07286974106730738 0.05032879775858368
0.04316484495440121 0.08197433192204179
0.7182331805537562 -0.07427376049812401
0.10888318507305468 -0.07231688544368205
0.10496054445952585 -0.02012425797943998
0.3278622817888292 -0.0985147242910774
0.05180741995879703 0.010318545196481094
0.3255869648221342 -0.024202830060216465
0.7164580552232531 -0.09413605542124576
0.8340051479564919 0.027180071870271216
0.1036939307737095 -0.0935604130124152
0.39448259225597476 0.048956131028353195
0.17786491535610763 -0.00541739955230898
0.8083524964949707 -0.08664511135499907
0.07782357766688985 0.03067297427060814
0.09129013893936802 0.0992172654735651
0.2758895749504878 0.053879467414792465
0.65666677092736 0.03996681495458293
0.3713469577647394 -0.09018057387544474
0.26871178895199027 0.05845986036891812
0.32306426196339816 0.0037433181781010294
0.11736387454770933 -0.01482646116001618
0.6552699155359408 -0.0037947448989692906
0.039453789328883736 0.06910659931251376
0.14646151768613463 0.09780690147905988
0.2367324834922437 -0.05268003765889613
0.6026545779228187 0.08336646658776578
0.1955291339271866 -0.0072694550228968036
0.6739097858665073 0.00044326706455741216
0.38699900393310427 -0.0905320925524526
0.11031921074312889 -0.08089407168892782
0.06553084878673103 -0.09135542158407065
0.44450096012738216 -0.0396106327474562
0.14378466338977183 0.09611643971885753
0.4831508762839492 0.007900964510747066
0.647974993476166 0.025261872341971248
0.07175325897786876 -0.0988909183186191
0.24228683505808285 -0.0030181113114881447
0.680989781747776 -0.024962894503440386
0.053543516658082754 -0.03163387728699672
