x  y
6.96469185597862 0
2.86139334950379 0
7.19468969785563 1
9.80764198384616 1
6.84829738584863 0
4.80931901484361 1
3.92117518194151 1
7.29049707384042 1
4.38572244679624 1
3.98044255330431 0
7.37995405732036 1
1.75451756147493 0
5.31551373841838 1
6.34400958551321 0
8.4943179407779 1
7.24455324860635 1
7.22443382570222 1
3.61788655622314 1
6.30976123854488 1
0.921049399450752 0
4.33701172679528 1
4.93685097650306 1
4.25830290295828 1
3.12261222972465 0
4.26351306962808 1
5.01836675884337 1
6.23952951792111 0
4.14826211953632 0
9.85559785610705 1
6.12894525762968 1
