x  y
0.96993910346534 0.979972987242456
0.31902195605702 0.00123341532735492
0.899125576618109 1.01734669252847
0.0838877507330083 -0.0340806266621907
0.590349612052726 -0.0449522329846002
0.942598887290218 0.983781588706468
0.466316949401473 -0.0391936227220547
0.576469127120946 0.967890280857109
0.0166247611229722 0.0385827096167706
0.175398396717691 -0.0134635028785884
0.0227798571511024 -0.0281230650820463
0.123484930228649 0.0252496170218603
0.146962117928789 0.960687958439357
0.85458272486858 1.02446032407756
0.0167132109483275 -0.00302147065595056
0.274512678995004 0.00982556712791092
0.131881433365479 0.96476201922853
0.663073317776445 0.968403482209315
0.163263418406568 0.0145072126468242
0.017129012803672 -0.0451371993736594
0.93188635416335 0.974861250780277
0.843783461519249 1.0042408516228
0.930961116780297 0.972677334327001
0.255917280480464 -0.0118588465095368
0.606058884325907 0.0422232786903546
0.424838656109316 0.0425356872867777
0.591245073374135 1.0066749924575
0.0907674402659449 0.00334708849890027
0.119582923283037 -0.0485139975366772
0.0149103714179395 0.0477899263402005
0.121432828258796 0.00730289040331859
0.0783683633521459 0.0291756996276624
0.512105868700784 1.00615573602764
0.527868752082969 1.03773352415649
0.352447858912259 0.00841958285306756
0.11297621808942 0.0208849826368955
0.020209168847703 -0.0351466548643541
0.967824970358564 0.99284507389679
0.156166789741592 0.0193890066342412
0.389443718445717 0.960461974452285
0.967390956742456 0.993960523777459
0.292767370412442 0.966620214770453
0.134962870723296 1.0006978629264
0.437204280600162 1.03190358641362
0.552849654664922 0.959010673472444
0.917516799030743 1.03000687506941
0.0208248122718441 0.00651263539578045
0.333423109147804 0.00893477116806074
0.86243663729816 0.969810065721627
0.791020397249255 0.993611825533883
0.568321007759642 0.979590376222084
0.0163423005802228 -0.0462442324058322
0.168006948984314 -0.0469315159627054
0.523268109694983 -0.00468949997987665
0.118628976533528 0.0244864076950068
0.422635922427081 0.00572954062363969
0.725429073719833 -0.0114886400434513
0.0420905721118738 -0.0331927202467381
0.0181473674692284 0.0338261320703693
0.154191089851893 0.00990517974614926
0.0284095465332957 0.0282714818244971
0.0488956530360342 0.0348509181894715
0.934815359626598 1.0103162975862
0.185026519727082 1.02810606172903
0.0659658849710088 0.0115736876033569
0.832167501893282 0.952116519117216
0.0281503347195665 0.0250464610487491
0.823202258750448 0.967604213328369
0.342789410967483 0.995851420623727
0.592051478653281 1.00131227077322
0.0385265477613496 -0.00159791097131742
0.0508321883977039 0.0344385794539348
0.67816960182543 0.967481389482212
0.0178866981664649 -0.048536512489675
0.0822125964256911 0.0348764071811232
0.48190733626403 0.0242674577299434
0.0700045918319896 0.995669753532017
0.205080827773816 -0.00831015929506222
0.950410625112216 0.961672951094696
0.951570409582501 0.983867913298934
0.530335475485957 -0.0405340959256347
0.464162642492261 0.0215830872751314
0.0137261558496343 -0.0422914595583961
0.967596012952365 0.970595025836897
0.542771912290958 1.00737762314512
0.871445732623188 0.979383155520377
0.520021623767409 1.01557267427146
0.930570283604097 1.03035683477432
0.564748831491738 0.985121350299641
0.777887680723733 0.959344037694377
0.0387969231480963 0.0313316083670804
0.2728636456101 0.0284866718276947
0.756619756318373 0.989341911243652
0.0276620279172781 0.0364479193801953
0.290843732797614 -0.0115969231884268
0.0443998540741784 -0.0242697112794996
0.412262099610869 1.03294019198272
0.893888859629129 1.02363827038386
0.0247167371802652 0.000760090805495939
0.878682269857013 1.01443266150414
