x  y
1.54162842379672 0
7.40049696515405 1
2.63315015185135 0
0.145749624854197 0
9.18747008099885 1
9.00714854117012 1
0.334214276263446 0
9.56949336275117 1
1.37209321356076 0
2.83828352957946 0
6.06083184358829 1
9.44225136053042 1
8.52735541109285 1
0.0225923351851354 0
5.21226027220293 0
5.52037633264567 1
4.8537741366271 0
7.68134154064422 1
1.6071675312557 0
7.64560450338879 1
0.208097979520662 0
1.35210178369117 0
1.1627301740169 0
3.09897584490029 0
6.71452645212003 1
4.71229778250014 0
8.16168298046027 1
2.89586783530554 0
7.33125977612671 1
7.02622355255246 1
3.27569476263423 0
9.78058079016519 1
6.24582111735352 1
9.50313524699525 1
7.67475650620489 1
8.25009253214773 1
4.51308411421314 0
9.95138160338558 1
1.77564175937889 0
9.6259690302785 1
4.24052446550999 0
4.63148869727346 1
3.73723148823915 0
4.65508100172511 1
0.351682614708048 0
