x y
0.654678478338374 0.09241497167256388
0.290664697207816 0.09310844301431438
0.8577053251692012 0.2092173334017813
0.6125899921776109 0.29232106184023865
0.9880582900604868 0.16639206153075833
0.9898849944061243 0.08855295830905223
0.12017793455096827 0.09698942347900563
0.4083926497592469 0.280818992406682
0.47941978689928766 0.11526388331745918
0.3013435915380692 0.23973852596035716
0.14513710502033303 0.29956437525462304
0.7707122047318178 0.02577496161149868
0.2742447456868069 0.003908946070585761
0.11009946165490768 0.0660470464579757
0.8913318201839522 0.2690114273105149
0.15719664079050658 0.07801831989358488
0.29997147468796287 0.21984543448199725
0.8838782288106188 0.25918488786610383
0.6885182311075366 0.14319914801323297
0.6670105324749771 0.15951778712133463
0.9924818504914906 0.004880760596011435
0.9876627780299988 0.15001026329120287
0.946820242782369 0.11350973419140895
0.5139012785467456 0.14815192603766453
0.35573446815347937 0.14414498914120324
0.9725731182625045 0.2911535111604474
0.9554105376471567 0.1770834138311939
0.7933066878985532 0.18034667519518563
0.6115255098764347 0.29202919939680744
0.8567302207635069 0.27655590838809724
0.9976532443943169 0.2773164438489466
0.9678176148047198 0.27003548931653304
0.7439765044934291 0.2607297403978242
0.8293075350836773 0.12719755691336895
0.5198929468537029 0.020132326767678742
0.1785385196576503 0.2566869726688663
0.5613689314879876 0.21794170598138138
0.9869034354878425 0.011754493346735128
0.9899869773440438 0.04966162168691731
0.168426451860924 0.2146850010814094
0.9625925120546288 0.012667902253673558
0.3173422258795362 0.15623644933280725
0.8915973046374954 0.26157915179556285
0.6281473074286659 0.11012966948947205
0.7046357403193827 0.08255628486195139
0.1704200269319811 0.11795482494769018
0.3336983718615805 0.07539053419954239
0.11056092094641917 0.29972276669308606
0.17789185136483826 0.20472252141950809
0.17824282204950495 0.2984992639572903
0.19749614662550066 0.014932383507196834
0.9470069229035021 0.14571344874893657
0.9583218077416288 0.19450053220084737
0.9982300470710436 0.17242187902629705
0.5141251624919098 0.13636865101404222
0.29085661012041925 0.2439364087616841
0.9962703882693846 0.07137681485471957
0.5338707991262934 0.11753725716958374
0.6244922734477226 0.046699521357851666
0.19910312616997522 0.05784290485526798
0.9374621503799782 0.2888228787441874
0.9989813950645413 0.23962358001420717
0.2193524116209742 0.11748765593643866
0.5189506270413756 0.19717246554540038
0.9973393304737717 0.29001018329637945
0.5159301070217722 0.27077082311426187
0.9407151311121404 0.12231054128011384
0.9933274182675743 0.178499490001452
0.03401976643668844 0.0260926634137556
0.9401505481310996 0.2954643389917449
0.9984183468984275 0.0027709090697240588
0.23591209888215778 0.06333205998049997
0.16041275889783133 0.2992586414413063
0.90827493501146 0.23424421856697802
0.6751314650559043 0.06339442513831535
0.5126371631772882 0.1748698223917891
0.2820866940294382 0.1506210328569887
0.996900066977798 0.21466632884892076
0.9927786131100816 0.13508260962244062
0.8351582818217584 0.04604877099780018
0.44961046736046056 0.2928567621286579
0.07992470966973823 0.06947224445381385
0.8977695382975173 0.25611375256970975
0.7672905417801148 0.04821931590661471
0.9301690768316523 0.2609151557528557
0.0790488887413103 0.008781526351699664
0.43948351486773307 0.23259996773211236
0.3905586594450332 0.16064046825910272
0.9780249963473241 0.17062025290535554
0.7116900385800076 0.04603505433104525
0.9764381273846913 0.0008128719265300677
0.8320638489490226 0.29391713532282954
0.9587315431212613 0.13749593482901953
0.9818536466465682 0.10705763536475994
0.7912435392521069 0.0613114603527001
0.8796487583365176 0.21903453968710293
0.18564204237588336 0.20545573606392267
0.9855440978883128 0.2602536400445128
0.12729059395074718 0.1362881250411649
0.6259774971405143 0.17155176127584407
0.8329273275264854 0.2632823322429451
0.9068093207937634 0.09293983768239936
0.9516925989014855 0.04596941104434412
0.8289265243241549 0.23487380193690413
0.25607172317695764 0.14722147452336928
0.8933811790191032 0.07114926061541689
0.11425054295474811 0.09072084446382417
0.9733580531190547 0.13884245682481078
0.9833434082588951 0.09829485910014388
0.06203302681772432 0.032368456857243356
0.27277505319542567 0.10972455969719032
0.6655522855423913 0.28384898071601994
0.42538250843581027 0.1026736609798224
0.5462605011558785 0.06671331508278223
0.9350373715721501 0.0016043208376559591
0.5101124953355956 0.21349555010863194
0.984773300355399 0.04896591507158051
0.8640828405621175 0.009568968579554494
0.8895496367286726 0.25323921316036535
0.9743862265653389 0.026037886392497277
0.357688175935215 0.019893942357168293
0.8092305115319688 0.15291303702214268
0.62603883152775 0.2684730756959686
0.5644997818160665 0.1772024037332274
0.782498804210763 0.22324464504891453
0.46899497421155206 0.27965636954454637
0.061171167189862104 0.0782775012906043
0.9921270390233476 0.2838787158305045
0.8063737535850746 0.2504369214093676
0.997901252759606 0.07845831314119378
0.8831141347493109 0.12246724510363803
0.9717190161184998 0.2811815262903137
0.9882072723914296 0.1556936213590717
0.8896337489739166 0.17278556354533342
0.4960526029736362 0.0914498019696154
0.9904286424500278 0.17946292678665685
0.8953634283923986 0.0050634655242281276
0.13896192146242603 0.005100593146907894
0.41723938421580103 0.09114350984263771
0.9871913536779572 0.10029802434936579
0.4530805742623095 0.25589334560263055
0.9936538237343179 0.2843930623485182
0.8318283844609176 0.169253052137886
0.9884508367059842 0.029291370388829317
0.9550367119292962 0.11328315737752617
0.9856692924941907 0.06837151345981624
0.817842890959415 0.21844567070985008
0.674111511847969 0.15583037206006936
0.8791977315003533 0.11816729407149637
0.040597213587825066 0.13744244069413175
