x  y
7.71320643266746 1.05118216247003
0.207519493594015 -0.0950463696325935
6.33648234926275 -0.0144159612719634
7.48803882538612 1.09486494471372
4.9850701230259 -0.0311831452010485
2.24796645530848 -0.0423326448972576
1.98062864759624 -0.0827702593820442
7.60530712198959 1.04091991363692
1.69110836562535 -0.0549593687673059
0.883398141740103 -0.00275591132430684
6.85359818367797 1.07535131086748
9.53393346194937 1.05381433132193
0.0394826632791445 -0.0329731716499092
5.12192263385777 -0.0788428703428404
8.12620961652114 1.03031948292916
6.12526066829388 1.04534978894807
7.217553174318 1.01340416972472
2.91876068170633 -0.0403112986447129
9.17774122512943 1.02034552406761
7.14575783397691 1.02623133404418
5.42544368011261 1.07503646726301
1.42170047601527 -0.028040875798604
3.73340760051469 -0.0485190974431635
6.74133615066345 1.09807371998012
4.41833174422996 -0.0961657193663787
4.34013993333294 1.07247899407735
6.17766978469317 -0.0541226855547434
5.13138242554391 -0.0276891204045371
6.50397181931467 1.01606520087751
6.01038953404544 -0.0969925413216133
8.05223196832747 1.05160685855479
5.21647152393634 1.01158656124708
9.08648880808668 1.06234897555375
3.19236088988545 1.07766831143423
0.904593492709074 -0.0613003301053041
3.00700056636203 1.09172977047909
1.1398436186355 -0.00395928766642029
8.28681326307677 1.052858926326
0.468963193892498 -0.0459335882885404
6.26287148311393 1.00623495791499
5.47586155919244 1.06413281691394
8.19286995670069 1.08526328384807
1.98947539678812 -0.0592941018104284
8.56850302457733 1.02600974477372
3.51652639432088 1.08398815210314
7.54647691529857 1.05094958815215
2.95961706879679 -0.0510888884466533
8.83936479561186 1.07530302077022
3.25511637832249 -0.0147922035784957
1.65015897719148 -0.0819626719119277
