x y
0.09376306330410834 -0.016262029055771315
0.09473091790635639 0.06228236993221423
0.17131245698315692 0.06576997397152737
0.030130666832741293 0.0912224164402182
0.2539320814293151 0.0669528011132581
0.30179380365151337 -0.014527133310843016
0.11969442372167621 0.010432780094223576
0.14321812281229782 0.031164854002986214
0.11783776675991349 -0.08251626181647959
0.0902226968669961 -0.05022279985807768
0.4004590682512996 -0.05474472673965394
0.09045006134793811 0.062180900705061104
0.28344650632421403 -0.015008994341173615
0.10785259949995753 0.0460020754258908
0.6370711558924388 0.05418889181006886
0.31192839551362195 0.052190810514346014
0.13260778572835735 0.056679836839840875
0.171935970838278 0.09597077164191167
0.17701609456914758 0.020209783302799475
0.06973478320626068 -0.04409791501785887
0.0595724014340436 -0.022981153995302733
0.12628160537434066 -0.09266256801699763
0.046228815424199196 0.046197413453599845
0.12946679046302115 0.07854203789274314
0.39933008632507383 -0.05562255110148831
0.06554782249595183 -0.04569700683482856
0.16334106027272713 0.029201013451479324
0.23662579742522336 0.03959892084399236
0.06316289965795853 -0.024369250487425803
0.120795489056886 0.03822730026891652
0.03916724799893933 0.08037748251812832
0.44542241116021697 -0.09351665236692351
0.08638568803170517 0.05906033638396163
0.1044714406914706 -0.023007118180282254
0.28627934151166345 -0.002663314090173882
0.05829304859084825 0.02400504014536628
0.10382039531890325 -0.012824072543440618
0.2009974419050831 -0.06436824658448609
0.11714666793938577 0.012590818685441207
0.39185874156461425 0.03187034698734986
0.07618506438874241 0.03678572054774726
0.5020363647903244 0.0024476671799699146
0.08626017623043578 -0.03795145201187036
0.07691823524025845 0.053734579995790094
0.3111081281619767 -0.07088496116082091
0.18577225863011032 -0.07191405244527055
0.14299776622805194 -0.018156793547827912
0.10516754287269409 -0.08173276890039126
0.06514421072769483 0.08596045581666786
0.05173219546573434 -0.0543204462220358
0.020906525768734637 -0.08648301903786236
0.08136759038890429 0.09410851549320456
0.47417524444760145 0.08691207872209544
0.4670066676761027 -0.018904800545222367
0.08978235742483513 -0.09926688292259644
0.09831617738576948 0.022072985854334676
0.07451906113343283 -0.04285545479971742
0.11260834245496688 0.052709364700163075
0.11572579561912398 -0.011990733678024973
0.056609510300515496 0.011220302578914237
0.09547510803532773 0.06232736572945924
0.22140932162624033 -0.003010102059113867
0.2859997652663532 0.0397782936967325
0.08481161111102387 -0.06879191130740653
0.2204032396612695 0.06706737491632445
0.5175166182401462 0.001369945338273948
0.4111148384941846 0.05675125576246304
0.07553185346862659 0.09464734902061903
0.1559785240141528 0.08151762333199564
0.11691040648717758 0.036068815224888084
0.08137672053931887 0.026689245793295485
0.04780207329983197 0.05248957294343065
0.21995370566223482 -0.08803107498329928
0.46175054807738486 0.06164805777774568
0.08958853472976651 0.01959156389493215
0.1403015808703385 -0.017709247700065184
0.13904344263267085 -0.005018444167399536
0.39494807577130175 0.0414369497871466
0.09946701405533963 -0.037322529770912105
0.10415736981845013 0.09061948102809933
0.06502505092432521 0.09165988506589584
0.06793284346577565 -0.03174348567076406
0.07079570964622293 -0.002018191199325073
0.1605720901133791 0.08664465117023937
0.06388718984646702 -0.095555439221294
0.12672507633256655 0.015917787160694724
0.15320080598033498 -0.044704444635558185
0.058795699377328536 0.04963717561793379
0.05534875713604867 -0.030694351659706784
0.057290474753646806 0.06092878144799457
0.07213501684812546 -0.08027637496062097
0.5091469906652504 -0.07262582444873907
0.10167554101590325 -0.043831500863666856
0.5425593446609408 -0.057370948015079984
0.392576038745429 0.08108371286748889
0.2895360802590199 -0.07706260341303149
0.10406402677275145 -0.023003685148236946
0.39096019492001644 0.025394526664896333
0.15934144788251495 -0.08559120199993489
0.16366435364102244 -0.08549057117789338
0.18606310870758208 -0.015709311597039782
0.06453362905170688 0.09295241263609363
0.1916200385925481 0.09131725802453539
0.2908567757318367 0.032609332256130524
0.31306255117582826 0.01793397131243772
0.17090651805681306 0.009358620856523767
0.4836599284653625 -0.0506512706614316
0.14049825304162447 -0.013589727681122626
0.0728427065838943 0.041068419212056895
0.13628272516983012 0.02232214627590834
0.06845289582204701 -0.03728034250930301
0.11905209053651176 -0.03312664217027554
0.5495543480078373 0.06772604624565287
0.17300361157118557 0.023546701032118575
0.2416325371629387 0.09802928239157876
0.12332220525154307 0.09393015331475837
0.47002784052150864 -0.08247729054561398
0.11194905508349719 -0.07457069424152883
0.0658086807090385 0.044431342692951126
0.11864352175086741 -0.017088660865650723
0.10036883664096087 -0.07437397216402966
0.3785140108690213 -0.0439770139340431
0.38713769842693657 -0.01830646852994293
0.06863288914451039 -0.05041388106571907
0.08180006853913768 -0.09229676234457099
0.11380979404105716 -0.06183653059127199
0.13326164200687426 0.03576695646633482
0.05661230903696869 -0.03964131208813564
0.26592842758021756 0.023855519815199552
0.2673989337549338 0.048739382465871284
0.1697941074107665 0.061976433362543104
0.17306343338060184 0.055818532138822124
0.2032925079269196 -0.04633727566495956
0.0798544652579562 -0.021498185914127665
0.06062049174865535 0.09965323500220633
0.07608983090959943 -0.06120959866233899
0.07553185346862659 -0.04453323358861319
0.08365092470700165 0.0767610902015525
0.12875151132532567 -0.01461761719413994
0.09806917585492053 0.05565479472988169
0.142688835864607 0.07598763635603234
0.1634909412064365 -0.06691738684623683
0.15587532044754135 -0.006978817188571712
0.15003298612728802 -0.0034744195972516573
0.2416325371629387 0.047520582913534504
0.1192502681688878 -0.07415712065111187
0.12988935642696048 -0.03781803267352271
0.09914213081806068 0.08907876546665419
0.09841102440191002 -0.06940193154359416
0.15658782789454673 0.03129106926513131
0.03888180063707077 0.08861163298506947
0.1438848909262796 0.007865605029041406
0.20780459118848998 -0.032066347378428645
0.08731917504257826 -0.08730261031220239
0.21585388158061225 -0.007292236238869945
0.13390705442222128 0.04067096556847408
0.30622623211807665 -0.009317662073730165
0.4111871377010522 0.049580131380253356
0.046703986703538536 0.0972710124460508
0.05775181707069507 0.0689611342495868
0.15726692237678727 0.02416650509908888
0.10221533295279263 -0.00585664555382874
0.11168625778886104 0.025197162067570777
0.055135206197887233 0.07851970176605672
0.27869268870858427 0.038805579212898234
0.3077167217055375 -0.009901244314173455
0.2778028054413285 0.0296664374206195
0.21460788162016678 0.020835878460510354
0.06803257321846982 0.06881311483877092
0.48794489289907766 -0.017773895807787515
0.14874703014527843 -0.08314082974546591
0.29948761810036517 0.03456834624817012
0.07722958522609062 0.05717271753285699
0.107323389580467 0.058298995798764464
0.08976944371033935 -0.0846119355274395
0.04125655663742556 0.015781494768571006
0.06677063642002533 -0.0792295600603889
0.444986584315967 0.013215920450589586
0.2644262899907311 0.016170333067324003
0.14080116851866337 0.07287550064531273
0.14223527958173388 0.08504920609590336
0.04850512821129966 0.061001843133771744
0.0991287985666192 0.03294179342485837
0.23498471438031382 0.03732204716249127
0.3495619833182487 0.042512729725802084
0.45002361532932705 -0.00038623302241855284
0.2530307306937986 -0.06059075231159568
0.1829718402110776 0.07338615305088039
0.11306870682571445 0.0058582391105594656
0.18788079830810428 -0.06334658589632958
0.21960610001376668 -0.04094378020629368
0.07770564702900018 0.04568773916564561
0.08167797937371148 -0.047893075043466384
0.10530279635060726 0.02886904503981999
0.2543738480187109 -0.0026132005408860265
0.05242604550993206 0.0457115106899488
0.06776299212693684 -0.08916835993559319
0.45472215694728824 -0.08626709258977339
0.32071036897742944 -0.08134272622969692
0.46188719582489657 -0.003073412802010539
0.21712008837391053 -0.029103516715742545
0.0797314608941863 -0.05590500116129032
0.38456766809313203 -0.029366376046863873
0.12502117287688982 -0.0660111911890083
0.321395260324146 -0.013678807176848856
0.17635864207140728 0.01814906551398858
0.4537719287312455 0.01704262738490181
0.13712571334344814 0.03576752810465361
0.07439679437824928 -0.01604836531318035
0.11057020852993137 0.01277454905229651
0.10183621111625331 -0.08933371230574089
0.2222919694202452 0.06744583257450174
0.1216991804390822 0.06672591796841779
0.057988814474842006 0.0783169606679999
0.13916708231547054 0.02084834555865736
0.14934326316529248 0.02837277986322534
0.4389100963824501 -0.009910388510749574
0.445602736783697 0.0542706403158455
0.1499402312316093 0.008865235304047508
0.07907703198886581 0.08503710274223358
0.1412508047370947 0.010313549591476276
0.09361260302813074 0.08063957222061566
0.06831376374325082 0.04757656235221949
0.25602657301031934 0.089069390507756
0.33595108162215176 0.08394579976892766
0.08232163289972895 0.09520453745488142
0.08178677982227388 -0.03372601538182973
0.5358295431207071 0.08590943831860676
0.09845120952515234 0.03591894697520151
0.25006895625164743 0.06849531459817298
0.15314279625906616 0.09875889428476134
0.08355241815219047 -0.060028836753435844
0.17051045985804875 0.050662129614264695
0.12636541963470446 0.0353318385897205
0.06937576581826799 0.004311981933116396
